order_id,customer_id,order_date,status,payment_method,shipping_city,shipping_state,total_amount
2334,1273,2025-12-05,PAGO,cartao_credito,Silva,PE,"R$ 6.314,98"
14078,1021,2025-10-05,pendente,cartao_credito,Marques,AM,25796.56
4359,1864,2025-11-07,Entregue,cartao credito,Macedo de Cunha,SC,3653.52
5689,1785,07/19/2024,entregue,,Jesus,PR,"R$ 2.322,84"
7704,2650,10/12/2024,paid,paypal,Cavalcanti,AM,5391.88
4401,2224,27-04-2025,ENTREGUE,CARTAO_CREDITO,da Mota,AM,"R$ 7.796,81"
9068,789,2025-05-25,REEMBOLSADO,cartao_credito,Pinto Verde,RJ,3940.46
13336,672,2025-05-25T14:38:30,PENDENTE,cartao_credito,Nogueira de Goiás,PE,5962.9
8541,1396,2026-06-12,paid,,Carvalho,BA,
12644,892,2025/07/05,enviado,paypal,Guerra,SC,11522.96
14976,1704,2025/09/08,entregue,cartao credito,Fernandes,AM,"R$ 6.448,34"
4944,1865,,cancelado,boleto,Pires,SP,"R$ 8.019,05"
9146,655,10/21/2025,ENVIADO,pix,Pastor das Flores,AM,14331.43
4194,921,2024-12-30T20:25:41,delivered,cartao_credito,Aragão,RJ,16328.18
5578,1482,2025/11/28,pending,cartao credito,Lopes,BA,
6554,1001,19-12-2024,delivered,cartao_credito,Porto do Norte,MG,"R$ 190,14"
10198,2869,,entregue ,pix,Rezende,GO,
5418,912,,paid,Pix,da Cruz,SC,"R$ 1.045,14"
10056,2923,2025-11-10T10:51:52,entregue,cartao_credito,Nogueira de Vasconcelos,SP,"3865,1"
466,176,2026-07-07,entregue ,CARTAO_CREDITO,Sampaio,PE,4525.88
5026,2946,2025/12/15,Enviado,CARTAO_CREDITO,Barbosa de Lima,PR,"R$ 6.680,82"
7316,973,2025-10-31T02:43:56,shipped,pix,Farias,SP,3599.02
12420,59,17/01/2025 15:07,ENTREGUE,boleto,da Cruz,PR,5131.62
2774,1377,16/09/2024,delivered,cartao_credito,Pastor,PE,"R$ 447,31"
3290,1507,2025-11-20T13:01:26,pendente,CARTAO_CREDITO,Moraes,RJ,"R$ 8.136,83"
1718,2004,2024-11-26T05:26:41,pago,boleto,Casa Grande,AM,"R$ 7.941,38"
14461,574,06/12/2024 09:01,shipped,cartao_credito,Farias,SC,2215.22
10536,2745,04/27/2026,entregue,cartao_credito,Caldeira,AM,20926.17
7559,1994,28/04/2025,ENTREGUE,,Fogaça,CE,741.8
12782,2563,14/11/2024,PENDENTE,cartao credito,Costela,SC,7806.57
4768,2344,29/11/2025 20:21,delivered,Pix,da Costa Grande,PE,15472.25
6289,1474,,Enviado,cartao_credito,Sousa da Prata,MG,18427.46
6081,2017,0000-00-00,pending,pix,Casa Grande do Amparo,SC,
12946,980,2026/06/03,Pago,cartao_credito,Pimenta do Galho,CE,"R$ 4.082,89"
11704,2213,20/08/2024 04:08,Cancelado,,Pimenta,MG,7034.42
2933,2019,08/09/2024,ENVIADO,cartao credito,Carvalho,PR,20498.21
944,1262,07-04-2026,ENTREGUE,,Sampaio Grande,CE,"R$ 11.774,12"
2611,417,06/08/2024 15:04,entregue ,boleto,Marques da Prata,BA,21025.36
3893,413,2025-02-02T09:09:47,PAGO,CARTAO_CREDITO,da Paz,DF,"2782,99"
9297,2802,2025-01-29T20:46:44,pago,CARTAO_CREDITO,Cardoso de das Neves,PE,
11622,1938,04/24/2026,ENTREGUE,pix,Brito,AM,"R$ 4.475,12"
1081,1055,09-06-2026,PAGO,boleto,Macedo,SC,7694.13
12160,2705,01/10/2025 11:45,delivered,paypal,Brito,PE,12035.2
4004,1231,2026/04/15,entregue ,,Leão,PE,"R$ 7.221,08"
14857,1715,12/18/2024,ENVIADO,cartao credito,Freitas de Casa Grande,MG,"28058,26"
5722,1742,2025-12-29,PENDENTE,CARTAO_CREDITO,Silva de Castro,DF,6583.81
3216,815,10-11-2025,entregue,pix,da Rosa dos Dourados,CE,4008.63
2861,2169,2025-06-05T07:43:04,Pago,Pix,Machado de da Cruz,RJ,5820.64
10611,2717,2025-03-09,pago,cartao_credito,Fernandes do Oeste,BA,4160.58
12458,2424,06/11/2025,delivered,paypal,da Cunha da Serra,SP,3732.61
11547,1882,2024/07/25,shipped,boleto,Gomes,CE,4423.0
14961,1794,2025-05-21,enviado,Pix,Sales,CE,"2175,1"
13691,1295,07/15/2025,paid,paypal,Cunha,RS,17186.68
5154,1831,2025-12-27T11:28:23,delivered,Pix,Gomes da Prata,RJ,
4901,2588,2025-04-13T15:26:26,entregue,,Siqueira Verde,PR,3472.58
7281,2899,07/27/2024,Entregue,boleto,Nascimento das Pedras,DF,
5346,900,2024/09/27,shipped,pix,Moura Verde,MG,"7352,4"
12770,2046,2024-12-24T20:52:53,entregue ,boleto,Rezende do Sul,BA,"R$ 2.331,94"
14617,321,03-02-2025,canceled,pix,Lima da Prata,BA,"R$ 20.660,31"
14788,1051,03/08/2025 13:44,ENVIADO,Pix,Brito,RJ,6910.67
14304,92,05/23/2025,ENTREGUE,Pix,Mendonça do Sul,SP,"R$ 9.744,53"
1969,2546,2025-10-27,delivered,cartao credito,Abreu das Flores,DF,"R$ 6.910,67"
13061,2688,10/22/2024,Enviado,cartao_credito,da Cruz de Minas,RJ,21296.59
4046,1364,11/13/2025,delivered,boleto,Aparecida,RJ,"8795,69"
2044,2958,2025-04-23,Entregue,boleto,Montenegro de Goiás,DF,"5453,3"
12574,241,10/01/2025,Entregue,pix,da Cruz de Costa,PR,11558.7
8396,688,2025-03-11T17:46:55,CANCELADO,cartao_credito,Gonçalves,GO,21634.55
4198,1228,12/31/2024,pago,boleto,da Luz do Oeste,RS,"R$ 4.847,04"
1610,891,0000-00-00,ENTREGUE,boleto,Correia de Goiás,GO,"R$ 8.848,97"
5976,2800,2024-09-25T08:16:53,ENTREGUE,CARTAO_CREDITO,Fogaça Paulista,GO,"R$ 7.302,28"
10855,1351,2024-08-09,Entregue,Pix,da Conceição,MG,3329.74
11074,1291,2026/04/18,cancelled,cartao credito,Caldeira,CE,"12824,04"
2662,2864,21-07-2025,cancelado,pix,Montenegro,SC,
14325,720,2025-05-17,shipped,paypal,Sá,CE,"3990,22"
14423,401,2024-09-14,ENTREGUE,cartao_credito,Garcia,SC,"R$ 25.146,63"
3458,9,2026-04-17T03:04:08,paid,CARTAO_CREDITO,Pimenta de Oliveira,GO,10632.98
11262,2152,2026/01/20,entregue ,cartao credito,Pinto do Amparo,MG,8407.85
10127,1119,22/11/2024,shipped,,Ribeiro Paulista,RS,"11440,88"
10401,492,08/04/2026 07:06,Enviado,cartao credito,Novais do Sul,MG,"R$ 6.525,30"
13405,1078,2025-01-16T15:37:57,delivered,,Rezende,AM,"7506,11"
8393,2987,2024-10-18,entregue ,pix,Sousa do Campo,PR,"24639,69"
9619,1477,09/18/2025,Pago,pix,Costela de Goiás,GO,17897.78
5314,1576,2026-07-12,paid,,Fernandes,GO,9264.29
2919,798,24-05-2026,entregue,boleto,da Mota,RS,"R$ 15.187,67"
9874,101,2026/05/04,enviado,cartao_credito,Pastor,BA,5693.68
14889,322,2025/05/06,Entregue,paypal,Sousa,SC,11623.24
8547,792,2025-06-09T08:53:57,entregue ,Pix,Moraes,MG,"R$ 3.398,02"
13723,1735,2024/11/06,pago,,Cassiano de Goiás,AM,26626.57
321,375,2024-07-27T18:39:49,delivered,paypal,Rezende das Pedras,GO,22228.89
5479,772,10/25/2025,pago,Pix,Garcia,PR,5120.33
12440,2215,2025-10-04T14:55:22,entregue,CARTAO_CREDITO,Peixoto Paulista,SC,448.14
5003,1398,2024/10/27,ENTREGUE,,Nogueira de Farias,RJ,4467.93
6219,452,0000-00-00,entregue ,boleto,Cirino de Minas,DF,13071.19
14117,933,2025-06-17T16:37:12,shipped,boleto,Cunha da Serra,AM,7512.33
13452,2788,2026-06-17T20:28:13,CANCELADO,CARTAO_CREDITO,Brito de Pimenta,RS,993.99
13759,42,2025-10-25T23:12:33,entregue,boleto,Porto,BA,
14140,2899,05/10/2025,entregue ,CARTAO_CREDITO,Cavalcanti de Castro,AM,17861.44
9149,2783,2024-11-09,entregue,pix,Abreu da Mata,BA,"R$ 4.344,65"
13292,1661,2025-07-01,Enviado,boleto,da Rosa de Fogaça,PE,"R$ 12.809,31"
14167,402,07/24/2025,refunded,CARTAO_CREDITO,Lopes,RJ,"R$ 8.173,06"
12147,2849,16/04/2026,delivered,cartao credito,Siqueira de Pires,DF,
13341,2358,2024-10-09,ENTREGUE,Pix,Melo,SC,7673.96
3900,2793,03/06/2025,entregue,CARTAO_CREDITO,Brito do Amparo,SP,"R$ 8.469,86"
7824,1417,03/09/2025,ENTREGUE,paypal,da Mata,AM,
11107,227,11/26/2024,pendente,Pix,Carvalho do Norte,PE,"R$ 3.257,65"
5084,1315,2025/03/23,enviado,boleto,Lima Alegre,BA,"R$ 24.437,31"
1937,2640,2025-04-06T08:02:26,pago,Pix,Castro,MG,"R$ 542,68"
5193,2234,2025-12-15,entregue ,cartao_credito,da Cruz Alegre,MG,"R$ 31.342,62"
1621,1560,2025/06/26,entregue,pix,Pereira do Oeste,SC,9905.63
13901,1448,21/08/2024,Pago,cartao credito,FogaÃ§a,SP,"R$ 16.800,51"
661,9,,CANCELADO,boleto,Azevedo,RS,3113.59
560,167,2025-08-23,Entregue,pix,Fernandes de Correia,SC,"R$ 7.352,40"
3842,2882,2024-08-13,delivered,paypal,Siqueira,PR,9906.64
10200,1104,2025/06/21,entregue,boleto,da Rosa,RJ,819.84
14525,462,27/05/2026,shipped,boleto,Pereira,SP,"24934,8"
484,2551,26/05/2026,enviado,boleto,Barros,BA,20753.9
8866,1396,02/13/2025,entregue,cartao credito,Cassiano,RJ,"R$ 10.208,42"
11891,952,0000-00-00,ENVIADO,,da Mata,RS,3001.74
7847,1141,12/12/2024 21:38,Pago,cartao_credito,da ConceiÃ§Ã£o,GO,"11682,62"
3121,264,20-03-2026,ENTREGUE,CARTAO_CREDITO,Sá,BA,"12277,96"
12419,1023,,entregue ,Pix,Costa,GO,"7534,91"
10344,798,29/05/2026,PAGO,Pix,Novaes do Sul,GO,6691.28
6823,2546,2026/04/23,Entregue,cartao_credito,Barbosa da Praia,MG,
11103,1420,25-07-2024,entregue ,boleto,da Mata das Pedras,AM,12220.8
4102,1812,03/16/2025,shipped,CARTAO_CREDITO,Machado da Mata,BA,5403.44
4987,2895,,Entregue,boleto,Cirino,RJ,2339.44
7357,2640,12-06-2025,enviado,cartao credito,Rodrigues,SP,"2732,93"
2328,1118,04/14/2025,Entregue,boleto,Freitas,AM,7924.51
6787,206,2025/10/20,delivered,,Silveira Grande,PE,7555.56
3754,2292,2025-01-10,PAGO,Pix,Sá de Vargas,CE,"18733,95"
14372,2750,,Entregue,paypal,Sales,RS,"R$ 17.264,17"
5064,580,2025-06-17,Entregue,Pix,Moraes de Almeida,GO,"R$ 6.302,04"
8863,189,02/03/2025,Enviado,cartao_credito,Porto,RJ,10902.03
4228,539,25/11/2025,CANCELADO,cartao_credito,Abreu,AM,
13193,110,2025/08/29,Entregue,cartao credito,Freitas Verde,SP,"3977,73"
12902,1776,2024-07-15,entregue,CARTAO_CREDITO,Freitas de da Paz,SP,5400.81
5508,2161,2025-07-27,entregue,Pix,Pereira,DF,"445,07"
1822,611,10/20/2025,Entregue,,Aragão da Praia,PE,3120.88
1394,2687,2024-12-29,Entregue,CARTAO_CREDITO,Vargas dos Dourados,RS,"R$ 1.824,04"
6,2917,20/06/2026 10:28,delivered,,Cavalcanti Grande,AM,1496.8
9655,288,19-04-2026,PENDENTE,cartao credito,Lima Alegre,PR,"R$ 11.672,60"
4424,589,2024-08-09T05:57:26,refunded,Pix,Montenegro,CE,"11367,38"
375,857,2024-11-06T08:11:42,ENVIADO,Pix,Costa dos Dourados,DF,16761.39
8118,2121,,shipped,Pix,Carvalho das Pedras,CE,26184.48
7580,319,2025-12-18,ENTREGUE,cartao_credito,Campos,DF,7928.32
9807,1622,27/04/2026 12:24,delivered,pix,Leão de Borges,SC,"501,55"
1670,530,2025-01-03T18:06:36,entregue,CARTAO_CREDITO,Almeida,SC,5206.03
6179,1494,0000-00-00,ENTREGUE,,Melo Alegre,SC,"R$ 3.424,02"
6261,1367,,delivered,,Pimenta,SP,4185.23
9100,2670,27-11-2024,Enviado,cartao_credito,Silva do Amparo,RS,"R$ 5.976,13"
8829,2357,2024-09-21T20:46:44,Entregue,cartao credito,Mendonça,PR,"35187,23"
11754,1061,30/03/2025 08:15,entregue,boleto,Gomes Alegre,RJ,"R$ 2.578,52"
4382,1684,15-05-2025,Entregue,cartao_credito,Mendes,RS,11432.33
6381,25,2026-05-10,Entregue,cartao credito,da Rocha Alegre,GO,"10407,72"
9054,2256,0000-00-00,entregue,cartao credito,da Conceição,MG,4080.7
4689,1955,02/01/2025,CANCELADO,pix,Nascimento,MG,8736.06
5575,1510,27-09-2025,pendente,cartao_credito,Ribeiro de Moura,GO,"R$ 8.048,11"
5352,2384,2026/03/09,cancelado,boleto,Pires Paulista,GO,7944.41
14824,383,17-01-2026,shipped,boleto,Barbosa do Oeste,SC,"R$ 8.906,98"
14197,1889,08-06-2025,entregue,cartao credito,Farias,CE,"6025,14"
5801,2977,2026-03-25,enviado,pix,Pereira de Silva,SC,17295.51
13608,722,0000-00-00,cancelled,pix,da Paz,GO,"R$ 21.678,14"
5284,2548,21/04/2026 00:10,entregue ,CARTAO_CREDITO,da Luz,BA,10613.84
6191,981,26/06/2026 17:01,Entregue,,da Rosa,CE,1823.34
6398,633,,cancelado,cartao_credito,Dias,CE,"10864,83"
7235,1287,05/31/2026,entregue ,boleto,das Neves de Moreira,PE,25109.54
12688,1484,08/05/2025 07:12,paid,boleto,Souza,SP,21962.25
3164,3476,12/08/2025,ENTREGUE,pix,da Paz,SP,"6192,5"
14378,461,,pendente,cartao credito,das Neves das Pedras,DF,"18637,28"
3424,749,2024-08-11,shipped,pix,Pereira,MG,23631.79
107,1490,2025-08-19T00:22:19,pendente,paypal,Castro de Moreira,AM,11520.47
2279,1633,23/09/2024,pago,CARTAO_CREDITO,Marques,RS,18830.66
4307,609,26/05/2026 00:59,ENVIADO,Pix,Mendonça,MG,13451.44
14996,1788,07/21/2024,entregue,cartao_credito,Carvalho,RS,16261.83
13510,1668,2026-05-05T07:54:58,refunded,Pix,Rodrigues do Campo,SC,"11927,74"
13085,2187,2025-10-13T22:39:01,delivered,,Castro das Pedras,MG,1440.82
408,1939,2024/11/19,ENVIADO,boleto,Abreu,SC,5737.43
11528,1689,2024-12-12T20:45:57,entregue ,cartao credito,Correia de Guerra,PR,5735.52
8947,2867,16/07/2024,entregue,pix,da Mota,BA,3151.63
12018,789,22/10/2025 08:44,Entregue,cartao credito,AraÃºjo Verde,GO,"3088,8"
14480,2999,2025-06-26,entregue,boleto,AraÃºjo,CE,8354.36
561,2902,26/11/2025,cancelado,boleto,Nogueira de Goiás,GO,"R$ 37.472,57"
6448,2726,26/10/2024,entregue ,CARTAO_CREDITO,Câmara da Praia,AM,16051.47
7897,2966,07/28/2024,PAGO,CARTAO_CREDITO,Casa Grande da Mata,SP,"R$ 8.136,83"
9509,2166,14/03/2025 15:12,paid,CARTAO_CREDITO,Carvalho do Oeste,CE,"23382,24"
14601,563,16/08/2024 09:02,paid,,Cavalcanti das Pedras,GO,13577.64
830,1893,2025/06/01,paid,paypal,Borges de Siqueira,SP,"5120,33"
10509,3215,26-10-2024,pending,pix,Novaes da Mata,AM,1976.36
4720,264,21/10/2024 20:49,Entregue,cartao credito,Teixeira,RJ,13554.62
9831,1128,2026/01/29,entregue,cartao_credito,Araújo,PE,2484.25
15000,349,2026/01/05,cancelled,cartao_credito,Pinto,RS,10747.2
8960,348,2024/10/17,CANCELADO,boleto,Jesus do Amparo,SC,6649.54
8403,531,15/12/2025 13:34,ENTREGUE,cartao_credito,da Luz,DF,12715.62
9126,1157,09/26/2024,PENDENTE,pix,Barros Grande,PR,2200.15
14427,2370,08/14/2025,shipped,cartao credito,Vargas de Oliveira,RJ,9730.66
6682,1347,04/02/2026 10:16,ENVIADO,boleto,da Rosa dos Dourados,MG,9467.88
9856,417,27-05-2025,Cancelado,,da Cruz Verde,DF,"17576,64"
14622,350,09/18/2024,paid,Pix,Santos da Praia,MG,2222.9
11691,1540,2025/06/23,entregue,paypal,das Neves Verde,SP,5936.17
5898,1640,2024/09/07,delivered,boleto,Siqueira,MG,
14942,2647,2025-02-19,reembolsado,CARTAO_CREDITO,da Luz do Oeste,PE,5090.54
12707,590,07/21/2024,delivered,,Lima,SP,5526.45
14772,1561,13/09/2025 21:12,PAGO,Pix,Albuquerque,PE,
11661,1549,2024/12/22,paid,paypal,Rocha de Minas,SP,4066.64
2765,2917,2024-12-25,paid,cartao_credito,Nascimento,AM,"R$ 8.728,16"
12571,2236,31/07/2025,entregue,Pix,Andrade,MG,7386.2
14985,2828,2026-04-18T12:47:09,ENVIADO,Pix,Cunha de Gonçalves,CE,13827.71
8424,1687,04/12/2025 08:06,entregue,Pix,Fonseca de Viana,MG,19959.46
9757,2329,07-05-2026,reembolsado,Pix,Duarte,MG,3413.97
5062,2352,07/13/2026,pago,pix,Correia de das Neves,MG,3035.73
3212,1761,2025/10/11,ENTREGUE,CARTAO_CREDITO,Jesus,BA,"R$ 4.099,49"
9034,1811,2024-07-28,entregue,cartao_credito,Pires da Praia,PR,1070.34
8887,2816,2025-03-18,Pago,cartao credito,Novais de Macedo,PE,"R$ 11.401,01"
14091,526,03/11/2024 11:12,CANCELADO,pix,Macedo,DF,5656.11
14486,138,2024-08-17T23:47:07,entregue,cartao credito,Aragão,PE,15490.19
13875,1734,2025-08-13T10:47:55,shipped,Pix,Casa Grande da Praia,GO,"5406,07"
14399,2694,2025-02-11T10:15:43,entregue ,Pix,Barros,SC,8454.95
13291,2557,2024/10/28,Pendente,Pix,Cunha,SC,"8335,48"
7888,2790,19/09/2025 19:23,canceled,,Jesus,BA,"5655,37"
2317,914,11/19/2025,delivered,boleto,da Mota,BA,"R$ 5.976,13"
5895,2396,2025-04-18,entregue,CARTAO_CREDITO,Carvalho do Campo,PE,
5072,735,09/10/2024,Entregue,Pix,da Rosa,RS,16785.82
5302,2430,2025-04-04,Pendente,CARTAO_CREDITO,Gomes,PE,14507.47
3532,932,2026-01-20T12:26:32,ENTREGUE,pix,Novaes Verde,DF,
7658,1870,04/01/2026,entregue ,paypal,Vieira,SP,22091.38
10162,924,2025-05-22,ENVIADO,,Pereira,SP,"R$ 17.575,75"
9441,2285,2025/05/04,entregue ,paypal,Sousa,RS,"R$ 9.284,06"
11973,2370,,Enviado,pix,da Rocha,GO,5249.37
5975,717,12/16/2025,pending,,Nunes,SC,9694.15
8146,664,0000-00-00,pago,cartao credito,Aragão,BA,16815.7
6375,2447,2024-07-27T05:00:31,pending,cartao credito,Jesus da Mata,SP,"7768,47"
1143,653,11/02/2025 12:06,PENDENTE,cartao credito,Freitas Alegre,RJ,11816.29
7667,4,2025-02-16,shipped,cartao_credito,Ferreira,PE,"R$ 12.582,26"
3651,62,2026-01-07T10:36:23,entregue ,paypal,Ramos do Galho,GO,"11133,46"
985,1945,2025-05-01,Pago,Pix,Porto da Praia,PE,"537,41"
14144,1946,16/03/2025,PENDENTE,CARTAO_CREDITO,Moura do Campo,DF,"18101,64"
2821,2217,2025-10-08T22:34:35,Pago,boleto,Nunes de Rios,SP,19986.13
3370,2565,02/15/2026,entregue ,CARTAO_CREDITO,Duarte,AM,"R$ 13.814,14"
10504,2766,10/12/2025,entregue,CARTAO_CREDITO,Rocha Grande,DF,"R$ 7.661,53"
6495,521,2024-09-26,entregue,cartao_credito,Garcia Verde,RJ,28524.39
5903,2315,30/06/2026 15:11,delivered,Pix,Fernandes,CE,7164.8
7797,478,02/16/2025,Entregue,CARTAO_CREDITO,Siqueira do Amparo,CE,"R$ 6.823,46"
6719,362,0000-00-00,PENDENTE,cartao credito,Gonçalves,RS,25540.79
6338,2755,03/10/2025 19:44,Pendente,cartao credito,Sousa de Farias,PR,33704.48
2816,2384,31/10/2025 05:25,Pendente,CARTAO_CREDITO,Viana do Galho,DF,"R$ 27.664,50"
6627,2269,07/17/2024,Entregue,Pix,Freitas do Sul,AM,"R$ 4.467,93"
11486,2715,28/11/2024,entregue,boleto,Correia Paulista,SC,"R$ 3.441,03"
14196,698,2024-10-18,Enviado,Pix,Montenegro do Oeste,RJ,3122.53
3656,493,14-10-2024,Pago,boleto,Duarte,SP,16669.34
9690,2275,18-11-2024,shipped,cartao credito,Nascimento da Praia,RS,23358.99
13400,2775,2025-09-06T08:46:50,pendente,,da Cunha,CE,"13073,9"
8575,68,2025/02/25,shipped,cartao_credito,Fernandes da Prata,RJ,6618.66
4862,2630,0000-00-00,enviado,CARTAO_CREDITO,Martins do Norte,PE,3113.59
14371,1132,26/11/2025,entregue,cartao_credito,Lima de Silveira,MG,
14973,2857,2025-09-14T20:01:10,paid,Pix,Souza das Pedras,SC,603.6
11170,2555,2024/08/04,reembolsado,cartao credito,Dias de Cirino,BA,"R$ 7.470,81"
3021,2603,16-01-2026,Entregue,,Correia do Oeste,SP,"R$ 5.958,13"
5309,729,2025-04-26T14:35:40,enviado,CARTAO_CREDITO,Albuquerque,BA,97.96
11328,2943,14-10-2024,CANCELADO,cartao_credito,Vargas do Norte,PE,"R$ 8.496,28"
10119,463,08/01/2025,Enviado,cartao_credito,Oliveira,GO,
3421,1569,27-12-2024,shipped,cartao_credito,Vargas das Flores,RS,"29188,2"
3253,390,09/27/2024,entregue,paypal,Garcia da Serra,CE,"11823,81"
6229,2038,2025-07-25,Entregue,boleto,da Mata Paulista,PR,25800.29
9422,2244,27-03-2025,Entregue,cartao_credito,Melo,SC,18173.04
14680,205,2025-06-25,ENTREGUE,,Fonseca,RJ,"R$ 1.503,14"
11379,2731,2026-03-04T07:55:55,Pago,pix,Duarte da Prata,MG,
7285,772,2026/01/23,shipped,pix,Ramos,AM,
449,2684,10/26/2025,pending,pix,da Conceição,SP,"6964,77"
2850,2764,0000-00-00,entregue,cartao credito,Abreu,AM,"7509,86"
13308,442,2024/12/20,ENTREGUE,boleto,Freitas,AM,11960.6
4036,2723,09/06/2026,shipped,CARTAO_CREDITO,Camargo Grande,SC,21874.46
6127,1265,2024-09-09,pago,cartao credito,Campos,RJ,"R$ 23.460,50"
4407,1150,21-05-2025,ENTREGUE,CARTAO_CREDITO,Silva das Pedras,BA,16781.34
6017,417,2026-07-02,Pago,,Costa da Praia,PE,
8972,116,30/09/2024 20:13,PAGO,pix,Pires do Norte,BA,26956.26
6416,2775,06-01-2025,ENTREGUE,CARTAO_CREDITO,Guerra,RS,"16021,69"
6295,3182,2024-09-23,pago,cartao credito,Aragão Grande,CE,"R$ 8.283,14"
3412,1012,0000-00-00,entregue,pix,Freitas,SC,8481.24
8484,852,08-06-2026,entregue ,paypal,Campos de Goiás,MG,"5958,13"
14496,1747,30-06-2025,delivered,cartao credito,da Rocha do Amparo,SC,"4210,26"
1440,487,07/04/2026 01:51,ENVIADO,cartao_credito,da Rocha,AM,
9087,2002,2025/02/24,ENTREGUE,paypal,Mendonça do Campo,PE,22751.57
12837,1947,11/08/2024 18:47,enviado,CARTAO_CREDITO,Vieira de Minas,DF,"3259,71"
13924,640,2026/03/06,ENVIADO,paypal,Martins,RS,21460.24
9018,975,01/15/2026,Entregue,pix,Rodrigues Grande,CE,"R$ 6.410,48"
11909,1427,18/02/2026,entregue ,CARTAO_CREDITO,Viana Paulista,DF,643.76
13606,1628,07/24/2025,Enviado,Pix,Camargo do Galho,SP,10098.63
13310,326,11/08/2024,Cancelado,paypal,Cavalcante de Oliveira,RJ,"R$ 3.894,34"
4408,2265,08/07/2025 12:12,pago,CARTAO_CREDITO,Leão,SP,"R$ 3.732,19"
7226,730,2026-04-13T01:53:17,ENTREGUE,cartao_credito,Pimenta,SP,"R$ 4.218,68"
5662,988,27/12/2024 22:25,cancelled,,Duarte,BA,
1764,468,08/28/2024,ENVIADO,cartao_credito,Macedo da Mata,CE,"R$ 7.956,54"
218,2293,12/13/2024,Pendente,Pix,Monteiro,PE,"6952,93"
14047,377,2025/01/05,entregue ,cartao credito,Macedo da Mata,PE,"R$ 25.197,76"
8182,2500,2024-09-14,entregue,pix,Cirino das Pedras,CE,"R$ 3.904,45"
4922,1739,07/02/2025,ENTREGUE,paypal,Camargo,SC,10372.28
12252,2610,,entregue ,,Alves,SP,5480.76
12263,1557,25/08/2024,ENTREGUE,CARTAO_CREDITO,Pacheco,RJ,"R$ 5.408,18"
11815,3004,11/17/2024,Cancelado,,Gomes,DF,"R$ 3.865,10"
672,1289,2024/08/11,Pendente,cartao credito,Azevedo do Amparo,BA,
12025,355,2025-01-27,Entregue,cartao_credito,Leão,SP,5225.27
7062,1224,11/17/2025,pago,paypal,Pereira,DF,"R$ 8.505,87"
6511,1574,28/06/2026,ENTREGUE,cartao credito,Souza,SC,3036.23
989,278,10-01-2026,Pago,CARTAO_CREDITO,Novais da Mata,SP,
7291,2055,11/15/2025,shipped,boleto,Rodrigues,AM,11667.79
13799,140,2024-12-29,canceled,paypal,Araújo,RS,
6095,806,08/21/2025,Entregue,cartao_credito,Ferreira,MG,26927.68
12662,2911,2026-05-19,entregue,boleto,Azevedo,BA,"R$ 2.343,46"
14811,493,03/19/2026,delivered,pix,Abreu,PR,"R$ 737,97"
7505,3291,18-03-2026,pendente,pix,Alves,RJ,16121.24
10439,2104,2025-12-20,ENTREGUE,boleto,Novaes,GO,
8678,870,2026-06-23,Cancelado,paypal,Monteiro,PE,"R$ 4.867,59"
9823,1175,31-12-2024,entregue ,Pix,Castro Alegre,SC,
14915,1306,08-07-2025,entregue ,,Pastor do Sul,GO,9253.12
14412,2874,2026-01-17T23:56:11,PENDENTE,,da Costa da Mata,AM,"R$ 8.873,60"
999,733,07/17/2024,shipped,paypal,da Conceição Alegre,RS,9244.96
1506,2180,2026-03-30T08:36:04,entregue ,boleto,Albuquerque,AM,5950.33
3415,2409,0000-00-00,cancelado,cartao_credito,Ferreira,CE,5571.79
4345,1642,04-06-2026,CANCELADO,Pix,Novais de Brito,PE,"8267,3"
9129,280,2024/09/08,Pago,pix,Gonçalves,GO,12199.92
7364,1331,21/03/2025,Entregue,cartao credito,Costa Grande,PR,31698.83
2,1900,07/17/2025,cancelled,,Macedo da Mata,DF,"3269,89"
5577,2238,24/09/2024 02:47,ENVIADO,paypal,Costa do Sul,RS,16147.57
3506,1044,2025-06-26T11:34:38,PENDENTE,pix,da Cunha Paulista,SC,"R$ 4.210,26"
5441,1122,2025/03/07,Entregue,cartao credito,Brito,DF,
10008,1431,2024-09-26,ENTREGUE,cartao_credito,Cardoso das Pedras,RS,"R$ 6.639,06"
10843,1621,21/05/2026,shipped,cartao credito,Camargo,PR,6793.33
11887,1921,2024-07-14,entregue ,cartao_credito,Cavalcanti,CE,"R$ 24.817,58"
2856,2025,19-03-2026,pending,Pix,Nunes de Goiás,GO,34624.46
3490,2602,0000-00-00,ENTREGUE,Pix,Montenegro,MG,"R$ 2.934,52"
5927,606,2025-03-07T02:26:13,shipped,cartao credito,Costa de Camargo,PR,"R$ 2.225,76"
119,485,08/10/2025,shipped,,Cavalcanti,SP,"3653,52"
11971,2249,23/11/2025,reembolsado,CARTAO_CREDITO,Farias,PE,2070.54
608,342,2024-12-06,paid,cartao credito,Costela do Amparo,GO,6221.83
13660,1299,,ENTREGUE,boleto,Andrade,AM,"R$ 27.454,46"
425,1977,2024-09-28,ENTREGUE,pix,Aragão das Flores,CE,"8448,88"
3556,436,2026/07/07,shipped,pix,da Rocha,GO,5347.7
9039,2342,2025/05/01,entregue ,,da Luz do Campo,RJ,8145.72
7072,1737,01/13/2026,Enviado,,Vasconcelos Paulista,RS,8215.09
